0,0
0.0205844942958024,0.0649230108510455
0.0343885211152184,0.0649230108510455
0.0464504127199977,0.0649230108510455
0.0580836121681995,0.073652812307741
0.0650515929852795,0.073652812307741
0.0976721140063839,0.073652812307741
0.122038234844779,0.073652812307741
0.139493860652042,0.073652812307741
0.155994520336203,0.073652812307741
0.156018640442437,0.073652812307741
0.170524123687292,0.082537650286783
0.181824967207101,0.0866696974062745
0.183404509853434,0.12514376119661
0.184854455525527,0.12514376119661
0.19967378215836,0.12514376119661
0.212339110678276,0.134738428869412
0.258779981600017,0.178894802793579
0.291229140198042,0.263264062787457
0.292144648535218,0.263264062787457
0.304242242959538,0.304780621658009
0.304613769173371,0.304780621658009
0.311711076089411,0.304780621658009
0.366361843293692,0.432783170268577
0.374540118847362,0.456244414560103
0.431945018642116,0.597981608285858
0.440152493739601,0.597981608285858
0.456069984217036,0.626340746849627
0.49517691011127,0.68168136849964
0.514234438413612,0.791673467833079
0.520068021177811,0.791673467833079
0.524756431632238,0.791673467833079
0.54671027934328,0.791673467833079
0.592414568862042,0.858582369192581
0.598658484197037,0.866472493493383
0.601115011743209,0.897600336343353
0.607544851901438,0.897600336343353
0.611852894722379,0.918179442231028
0.662522284353982,0.930977151197058
0.684233026512157,0.930977151197058
0.708072577796045,0.975802058373477
0.731993941811405,0.98557810503995
0.785175961393014,0.98557810503995
0.808397348116461,0.995479595554697
0.832442640800422,0.995479595554697
0.866176145774935,0.995479595554697
0.909320402078782,0.995479595554697
0.948885537253333,0.995479595554697
0.950714306409916,0.995479595554697
0.965632033074559,0.995479595554697
0.969909852161994,1
1,1
